T,T_idx,category,P_min_needed,imp_100,imp_1k,imp_10k,imp_100k,imp_max,dist_raw,dist_normalized,abs_S,zero_density,spacing_var
115.5742808366986,66,failing,inf,-95.1278432677113,-47.70428688647641,-117.90948052220587,-206.97736231785058,-47.70428688647641,0.6523994841589484,0.30236431680953246,0.0454715649709505,46,0.12385594418287142
115.82423130162547,67,ultra_easy,100.0,93.99273839478703,63.37877684922854,35.29743230601303,79.06376582511754,93.99273839478703,0.40244901923207976,0.18665940247739182,0.1613577151952474,46,0.12385594418287142
116.07472233002775,68,medium,10000.0,-2.2773152303953066,68.17574033469373,75.8656307369516,70.71452069037161,75.8656307369516,0.15195799082979988,0.07053170327534405,0.2775806172075079,46,0.12385594418287142
116.32575509097268,69,very_hard,1000000.0,30.66892941057277,30.397363749528694,34.77889224493807,61.322040265678304,69.64197294359072,0.09907477011512356,0.046019881409929575,0.6058588144423376,46,0.12385594418287142
116.57733075605547,70,easy,1000.0,54.51362904352701,93.74643844619331,94.33902587987915,83.2674903133895,94.33902587987915,0.3506504351979203,0.162996454974704,0.4889596628237956,46,0.12385594418287142
116.8294504994056,71,easy,1000.0,65.05504212232881,86.93452717090635,62.86182459617733,70.2761174626904,92.71430008982693,0.6027701785480417,0.28039912360545205,0.3717210086194392,46,0.12385594418287142
117.0821154976913,72,very_hard,1000000.0,67.76582389160558,15.294292236297089,6.993108507519411,21.83990949462149,67.76582389160558,0.8554351768337511,0.39822899628533764,0.2541419301192854,45,0.12702813773360758
117.3353269301261,73,medium,10000.0,69.2404158326074,-28.58966349550245,78.2001887263691,41.24508928773489,78.2001887263691,1.108646609268547,0.5164871848015733,0.1362215032143132,46,0.12688549445717695
117.58908597847328,74,very_hard,1000000.0,-15.881764654626544,9.770750377515848,-393.56140618182684,-371.85327479607736,9.770750377515848,1.2016968875029335,0.5602498642179461,0.0179588013908301,46,0.12688549445717695
117.84339382705228,75,ultra_easy,100.0,80.01851893488109,-11.08547944484743,57.71246738778928,-18.07953913828987,80.01851893488109,0.9473890389239301,0.4420133126247946,0.100647104275964,46,0.12688549445717695
118.0982516627438,76,ultra_easy,100.0,92.79997559584568,65.3961379831062,-9.601090461196375,57.57869844998543,95.34106509514064,0.6925312032324058,0.32334509294153374,0.2195971451279403,46,0.12688549445717695
118.35366067499508,77,easy,1000.0,52.66520510463748,75.29367919034537,95.89381517731455,44.955128896040705,95.89381517731455,0.43712219098112826,0.2042440820962806,0.3388922549299658,46,0.12688549445717695
118.6096220558262,78,hard,100000.0,8.435369757909292,34.84919781585488,52.78474309086649,82.91968992277256,99.68421555409344,0.1811608101500184,0.08470915417824236,0.4585333698764223,46,0.12688549445717695
118.86613699983477,79,very_hard,1000000.0,30.431527287737893,28.736224636121865,53.502154197780186,67.67540143482739,67.67540143482739,0.0753541338585535,0.0352608195689083,0.421478571403101,46,0.12688549445717695
119.1232067042023,80,easy,1000.0,71.56833950092411,86.63675293545465,87.78840333415428,78.56510593980863,87.78840333415428,0.33242383822609156,0.15566697075442545,0.3011426278372031,47,0.12508166137098675
119.3808323686991,81,ultra_easy,100.0,94.98418362006808,49.24526637281449,79.84024706514455,71.07305520601078,94.98418362006808,0.5900495027228914,0.27651043384723617,0.1804578559069468,47,0.12508166137098675
119.63901519569048,82,very_hard,1000000.0,39.832202227298765,24.918372324680625,17.57054668458193,9.09505560817205,39.832202227298765,0.8482323297142642,0.3977923461833102,0.0594233096392808,46,0.12818142574266378
119.89775639014204,83,medium,10000.0,38.10569906521305,-29.796315020320996,80.61765142301755,-40.97470732001549,80.61765142301755,1.1069735241658236,0.5195138479726022,0.0619619593989763,46,0.12818142574266378
120.15705715962508,84,ultra_easy,100.0,96.86816784883298,90.57753331151594,97.16193564196935,81.89359595509895,97.16193564196935,1.2130678427955672,0.5697220715890585,0.1836989021072139,47,0.13727336501358067
120.4169187143229,85,easy,1000.0,74.82638522819168,91.07666311616383,73.84556974823656,77.19502068001418,91.07666311616383,0.9532062880977463,0.44800481376673,0.3057884718576378,47,0.13727336501358067
120.67734226703556,86,easy,1000.0,66.88854403895749,77.8840642580205,93.8721557384103,98.60246517869588,98.60246517869588,0.6927827353850944,0.325844528546354,0.4282316245010537,47,0.13727336501358067
120.93832903318658,87,ultra_easy,100.0,90.64275120798631,81.41413297842051,84.49793895998185,84.52517340097293,90.64275120798631,0.4317959692340736,0.20324006415058077,0.5510293183736225,47,0.13727336501358067
121.19988023082747,88,medium,10000.0,61.51872150987923,71.90544764404446,95.01256188442811,89.72962269229663,95.01256188442811,0.17024477159317541,0.08019026589261355,0.6741825143026425,47,0.13727336501358067
121.46199708064444,89,very_hard,1000000.0,-63.17891228670701,-70.42391408954609,-3.944621964492159,-36.26580507280918,90.78075587474778,0.09187207822378696,0.043306023831471155,0.2023078243867417,47,0.13727336501358067
121.7246808059636,90,easy,1000.0,29.845000690516997,93.00884416166106,81.84358695696355,-10.252868423420992,93.00884416166106,0.3545558035429508,0.1672499655497399,0.0784407318653971,47,0.13727336501358067
121.9879326327564,91,very_hard,1000000.0,19.839673528464523,41.82311309169025,-136.2327384585278,-251.29941945321147,64.91048176387919,0.6178076303357471,0.2916427227214631,0.0457847602059436,47,0.13727336501358067
122.25175378964614,92,medium,10000.0,18.260362111844923,20.414680954530688,81.38796573439562,91.65504050509158,91.65504050509158,0.6950755039064376,0.3283568395072313,0.1703696226834344,46,0.13303436983743974
122.5161455079128,93,very_hard,1000000.0,70.31410582064795,44.546456483754135,46.90350528292808,51.333977980614684,70.31410582064795,0.43068378563978627,0.2036050674197166,0.2953148289460055,46,0.13303436983743974
122.78110902149965,94,hard,100000.0,39.945602944349524,56.120588240312316,72.66433719132041,77.40531159369363,77.40531159369363,0.16572027205293693,0.07840097183958812,0.4206213549021894,46,0.13303436983743974
123.04664556701812,95,very_hard,1000000.0,40.583710646030134,51.768801762665085,62.39451891995746,61.04522850908094,62.39451891995746,0.09981627346553523,0.04725662249062603,0.4537098210039427,46,0.13303436983743974
123.31275638375443,96,ultra_easy,100.0,79.68193339333307,42.753992697060404,44.651954102940486,26.30816271915713,79.68193339333307,0.36592709020185055,0.17336889379639803,0.3276777177859821,46,0.13303436983743974
123.57944271367502,97,hard,100000.0,25.569562323163535,25.656981679556058,28.456052702989442,90.52519907949366,90.52519907949366,0.6326134201224392,0.29993702327836613,0.2012813519089037,47,0.13574268848417764
123.8467058014318,98,easy,1000.0,-96.41641361738247,97.71571205784204,94.33683249805806,-145.20551146754352,97.71571205784204,0.41011275291397453,0.19458518996490093,0.0745197372828796,47,0.13574268848417764
124.1145468943691,99,very_hard,1000000.0,-474.70873199106387,-370.80238327482704,-327.6889308217372,58.59140710533987,58.59140710533987,0.14227165997667157,0.067552202111726,0.0526081147436789,47,0.13574268848417764
124.3829672425283,100,easy,1000.0,58.416530374555244,76.33589518893183,80.19627654935987,96.5378949963189,96.5378949963189,0.1261486881825249,0.05994020544376779,0.819896804609968,47,0.13574268848417764
124.65196809865472,101,ultra_easy,100.0,98.9524080391286,85.42138329370718,84.79117941574015,93.86953118155613,98.9524080391286,0.3951495443089499,0.18789322587662763,0.692033501549884,47,0.13574268848417764
124.9215507182025,102,ultra_easy,100.0,79.30354679033884,98.48077143726968,88.06112437901551,96.00566851091743,98.48077143726968,0.6647321638567263,0.31630805537378337,0.5638009797014453,48,0.1378219180160922
125.19171635934129,103,ultra_easy,100.0,96.45741486025724,72.20224911737175,84.86750110610136,76.312305365303,96.45741486025724,0.934897804995515,0.44518589314191886,0.4351982401024093,48,0.1378219180160922
125.46246628296171,104,medium,10000.0,42.11112853557451,73.68360202234227,83.17575738471217,85.3147957538421,92.89796454963408,1.2056477286159435,0.5745279414147275,0.3062242811965601,48,0.1378219180160922
125.73380175268105,105,very_hard,1000000.0,-3.9613830996193062,47.36430399306428,-15.276099431534613,-18.49843144459877,47.36430399306428,1.476983198335276,0.7043354054602924,0.1768780988273377,47,0.13670273400201957
126.00572403484972,106,very_hard,1000000.0,-33.70246545797037,-191.3027944080787,-5.280946943014852,62.48113272692435,62.48113272692435,1.510959844746779,0.7210575099197982,0.0471586862308677,47,0.13670273400201957
126.27823439855648,107,ultra_easy,100.0,81.23589812412065,46.354187481766964,87.87906092965781,-1.5019527784800357,87.87906092965781,1.2384494810400213,0.5914364256257594,0.0829349659701512,47,0.13670273400201957
126.5513341156352,108,ultra_easy,100.0,84.44325051282699,84.24382773169458,51.83585626708962,93.49191756015128,93.49191756015128,0.9653497639612993,0.4613462914721044,0.2134038697735203,48,0.13584976704127535
126.82502446066977,109,easy,1000.0,72.03897025815431,80.4387896886797,85.99344910462482,71.6443801069871,85.99344910462482,0.6916594189267329,0.330785889977519,0.3442490398036731,48,0.13584976704127535
127.09930671100102,110,ultra_easy,100.0,96.15787185225025,87.89514367685324,88.04865409860341,79.66994535038523,96.15787185225025,0.417377168595479,0.19975400058826495,0.475471493318728,48,0.13584976704127535
127.37418214673224,111,hard,100000.0,38.972324996254045,40.929307661739976,56.33269052367995,79.2648543434809,89.25486485861637,0.14250173286426104,0.06824939967081883,0.6070722502169401,47,0.1389995969288013
127.64965205073486,112,medium,10000.0,28.26594469401089,65.60706213969506,99.80992818675162,58.24973448543732,99.80992818675162,0.13296817113835857,0.06372913949562142,0.2609476669567964,47,0.1389995969288013
127.92571770865516,113,hard,100000.0,11.369085875072802,-1.5563553304329194,20.889136978293692,79.00479658885118,89.64992936278719,0.40903382905865726,0.19618284672709874,0.1285872330038709,47,0.1389995969288013
128.20238040891942,114,failing,inf,-3572.5195386695427,-553.9800053811153,-449.12331014259036,-1568.0580145858653,-449.12331014259036,0.6856965293229251,0.32911295494215004,0.0041545799342736,47,0.1389995969288013
128.4796414427409,115,ultra_easy,100.0,97.92510999171338,67.47023721548237,63.01864322241638,40.62687489915282,97.92510999171338,0.9629575631443998,0.46252070016991703,0.1372788023833284,48,0.13666689648468283
