T,T_idx,P_max,n_primes,S_approx,S_ref,error_S,N_approx,N_ref,error_smooth,error_prime,improvement
108.08767297865444,35,100,25,0.22382466625053415,0.3848515069476415,0.16102684069710732,32.83891180643174,33,0.3849128598187974,0.16108819356826132,58.149438383509555
108.32143228841008,36,100,25,0.05269451921563974,0.2789637601687951,0.22626924095315537,32.77366953857743,33,0.27902498063821213,0.2263304614225703,18.885233535403884
108.55569714531444,37,100,25,0.010701175154105942,0.1727664639797577,0.16206528882565177,32.837873622820965,33,0.17282755233313907,0.16212637717903533,6.191822432036969
108.79046864270563,38,100,25,0.06854453455118056,0.0662587747264299,0.002285759824750669,33.00222480330227,33,0.06631973124891033,0.0022248033022691516,96.64533727689721
109.02574787628598,39,100,25,0.12192066384106973,-0.0405601534463692,0.16248081728743893,33.162419992311364,33,0.0404993284702968,0.16241999231136361,-301.04366774991445
109.26153594412764,40,100,25,0.08247695443813285,-0.1476911686008461,0.23016812303897896,33.230107429325415,33,0.1476304748872792,0.23010742932541461,-55.86716055821761
109.4978339466777,41,100,25,-0.05939873623409213,-0.2551351210116825,0.19573638477759037,33.19567582204326,33,0.25507455827735726,0.19567582204326328,23.286813328323518
109.73464298676274,42,100,25,-0.24700640961367198,-0.3628928631714487,0.11588645355777671,33.11582602152002,33,0.3628324311336968,0.11582602152002153,68.07726884884173
109.97196416959488,43,100,25,-0.4199991073071244,-0.4709652497966069,0.0509661424894825,33.05090584086626,33,0.47090494817338424,0.050905840866256824,89.18978425184999
110.209798602776,44,100,25,-0.5595191947520555,-0.5793531378327221,0.01983394308066666,33.01977377159052,33,0.5792929663425781,0.01977377159052196,96.58656798211005
110.4481473963038,45,100,25,-0.6737929260166756,-0.6880573864605098,0.014264460443834226,33.014204418805924,33,0.6879973448225982,0.01420441880592449,97.93539627546278
110.6870116625762,46,100,25,-0.7489635329061803,-0.7970788571011093,0.04811532419492892,33.048055412129024,33,0.7970189450352052,0.04805541212902398,93.97060604037445
110.9263925163971,47,100,25,-0.7291868546744185,-0.9064184134220912,0.1772315587476727,33.17717177597416,33,0.906358630648576,0.17717177597415912,80.45235407011265
111.16629107498146,48,100,25,-0.5596825683339931,-0.0160769213430076,0.5436056469909855,33.45633469924886,34,0.01601726758285338,0.5436653007511367,-3294.2449792943153
111.40670845796,49,100,25,-0.25547755351358914,-0.1260552490409125,0.12942230447267664,33.87051817050211,34,0.12599572401569503,0.129481829497891,-2.7668442793834096
111.64764578738536,50,100,25,0.07879900461785566,-0.2363542669564676,0.31515327157432327,34.31509387500622,34,0.23629487038836317,0.31509387500621955,-33.34774237305535
111.88910418773638,51,100,25,0.31194459687286913,0.6530251522007471,0.34108055532787795,34.65886017628393,35,0.6530844205889395,0.34113982371606966,47.76481983624168
112.13108478592416,52,100,25,0.38229871796419485,0.5420821334460951,0.15978341548190028,34.84015744403318,35,0.5421412739310156,0.15984255596681862,70.516438490688
112.3735887112966,53,100,25,0.3361206274057656,0.4308157995145231,0.0946951721087575,34.90524581503357,35,0.4308748123721955,0.09475418496643329,78.00888280176764
112.6166170956443,54,100,25,0.26796511448440286,0.3192252708544237,0.05126015637002085,34.948680958124136,35,0.3192841563602684,0.051319041875864,83.92684358006242
112.86017107320556,55,100,25,0.2210414368694131,0.207309665622023,0.013731771247390112,35.013673012818536,35,0.20736842405087685,0.013673012818536279,93.40641523360293
113.10425178067138,56,100,25,0.15135412682685792,0.0950680996757138,0.05628602715114413,35.05622739552504,35,0.09512673130181781,0.05622739552504186,40.89211859215078
113.34886035719146,57,100,25,-0.0019327008990134185,-0.0175003134301032,0.015567612531089781,35.01550910743408,35,0.01744180833308917,0.015509107434077407,11.08085160725681
113.59399794437871,58,100,25,-0.21118805512950772,-0.1303964624504568,0.08079159267905092,34.91915002847997,35,0.1303380836094732,0.08084997152003126,37.96903462054973
113.83966568631544,59,100,25,-0.33990796481976887,-0.2436212384560343,0.09628672636373456,34.903655020778864,35,0.2435629855986292,0.09634497922113638,60.44350541017567
114.08586472955774,60,100,25,-0.25005886140747074,-0.3571755348386566,0.10711667343118586,35.10705854628547,35,0.35711740769293954,0.10705854628547229,70.02147081625198
114.33259622314176,61,100,25,0.054309674655371426,0.5289397526825063,0.47463007802713486,35.525311920267534,36,0.5289977543878379,0.4746880797324664,10.266522722429942
114.57986131858856,62,100,25,0.3928637050334857,0.4147237260552135,0.021860021021727793,35.978082102442634,36,0.41478160259084973,0.021917897557365507,94.71579804396826
114.82766116990932,63,100,25,0.5372748072974167,0.3001754848883643,0.2370993224090524,36.237041570772966,36,0.30023323652444844,0.23704157077296628,21.047525078502215
115.07599693361138,64,100,25,0.39766352664115295,0.1852941264457729,0.21236940019538006,36.2123117731893,36,0.1853517534518545,0.21231177318929895,-14.545327592192086
115.32486976870278,65,100,25,0.09746263145542089,0.070078745640604,0.02738388581481689,36.02732638316979,36,0.07013624828562826,0.02732638316979319,61.038145270463964
115.5742808366986,66,100,25,-0.1340299089147868,-0.0454715649709505,0.0885583439438363,35.911384277503814,36,0.04541418641859707,0.08861572249618632,-95.1278432677113
115.82423130162547,67,100,25,-0.15161071983705804,-0.1613577151952474,0.009746995358189348,36.00968974063071,36,0.16130046046777125,0.009689740630712151,93.99273839478703
116.07472233002775,68,100,25,0.006320084615460741,-0.2775806172075079,0.2839007018229686,36.28384357065314,36,0.27752348603767985,0.2838435706531399,-2.2773152303953066
116.32575509097268,69,100,25,0.1858278958351667,0.6058588144423376,0.4200309186071709,36.57991207351401,37,0.6059158223211583,0.4200879264859907,30.66892941057277
116.57733075605547,70,100,25,0.2665806667624734,0.4889596628237956,0.22237899606132222,36.77756411908479,37,0.48901654767767866,0.2224358809152065,54.51362904352701
116.8294504994056,71,100,25,0.2418601853393783,0.3717210086194392,0.12986082328006088,36.870082414625486,37,0.37177777071389073,0.12991758537451403,65.05504212232881
117.0821154976913,72,100,25,0.1722597550909094,0.2541419301192854,0.08188217502837597,36.918061185371684,37,0.25419856971922883,0.08193881462831598,67.76582389160558
117.3353269301261,73,100,25,0.09435946814087232,0.1362215032143132,0.041862035073440884,36.95808144755678,37,0.13627802058409344,0.04191855244322085,69.2404158326074
117.58908597847328,74,100,25,-0.002861131156928293,0.0179588013908301,0.020819932547758394,36.97912367204885,37,0.018015196794223698,0.02087632795115013,-15.881764654626544
117.84339382705228,75,100,25,-0.12069036834046634,-0.100647104275964,0.02004326406450234,36.979900462235264,37,0.10059083057573304,0.020099537764735942,80.01851893488109
118.0982516627438,76,100,25,-0.20373398780459526,-0.2195971451279403,0.015863157323345034,37.015807005063635,37,0.21954099286823237,0.015807005063635415,92.79997559584568
118.35366067499508,77,100,25,-0.17844879225872556,-0.3388922549299658,0.1604434626712402,37.160387431589974,37,0.33883622384870193,0.16038743158997448,52.66520510463748
118.6096220558262,78,100,25,-0.03867426898338204,-0.4585333698764223,0.41985910089304024,37.419803190728715,37,0.45847745971209974,0.4198031907287145,8.435369757909292
118.86613699983477,79,100,25,0.1282793440679525,0.421478571403101,0.2931992273351485,37.70674498315652,38,0.42153436091143703,0.29325501684348154,30.431527287737893
119.1232067042023,80,100,25,0.2155626197321231,0.3011426278372031,0.08558000810507999,37.9143643227822,38,0.30119829694992717,0.08563567721780174,71.56833950092411
119.3808323686991,81,100,25,0.18956762581402894,0.1804578559069468,0.00910976990708215,38.00905422093014,38,0.18051340488388945,0.009054220930138968,94.98418362006808
119.63901519569048,82,100,25,0.09526578598237795,0.0594233096392808,0.035842476343097146,38.035787047242664,38,0.05947873873971332,0.035787047242664016,39.832202227298765
119.89775639014204,83,100,25,-0.02358996171848896,-0.0619619593989763,0.03837199768048734,38.03831668819788,38,0.06190664991636652,0.03831668819788092,38.10569906521305
120.15705715962508,84,100,25,-0.17789229916876523,-0.1836989021072139,0.005806602938448674,38.00575141281552,38,0.18364371198428842,0.005751412815520496,96.86816784883298
120.4169187143229,85,100,25,-0.3826975493922033,-0.3057884718576378,0.0769090775345655,37.923035851444595,38,0.30573340083680023,0.07696414855540468,74.82638522819168
120.67734226703556,86,100,25,-0.5699522026177212,-0.4282316245010537,0.1417205781166675,37.85822446970756,38,0.4281766723252787,0.14177553029244194,66.88854403895749
120.93832903318658,87,100,25,-0.6025305381084033,-0.5510293183736225,0.051501219734780834,37.94844394667802,38,0.5509744847864226,0.05155605332198121,90.64275120798631
121.19988023082747,88,100,25,-0.41471480331707766,-0.6741825143026425,0.25946771098556487,38.25941299573102,38,0.6741277990480938,0.2594129957310187,61.51872150987923
121.46199708064444,89,100,25,-0.12785037682116676,0.2023078243867417,0.33015820120790845,38.66978720161485,39,0.20236242156398276,0.3302127983851477,-63.17891228670701
121.7246808059636,90,100,25,0.023426896330682838,0.0784407318653971,0.05501383553471426,38.94493168511051,39,0.07849521122017222,0.055068314889489045,29.845000690516997
121.9879326327564,91,100,25,-0.08238803508908579,-0.0457847602059436,0.03660327488314219,38.96334236333029,39,0.04573039841937998,0.03665763666970889,19.839673528464523
122.25175378964614,92,100,25,-0.3095305516291746,-0.1703696226834344,0.1391609289457402,38.86078482658219,39,0.1703153782113631,0.13921517341780998,18.260362111844923
122.5161455079128,93,100,25,-0.38291148094620414,-0.2953148289460055,0.08759665200019862,38.912349220589036,39,0.2952607015352413,0.08765077941096422,70.31410582064795
122.78110902149965,94,100,25,-0.16799816146771177,-0.4206213549021894,0.2526231934344776,39.25256918283239,39,0.42056734430010323,0.2525691828323886,39.945602944349524
123.04664556701812,95,100,25,0.18415415313233108,0.4537098210039427,0.2695556678716116,39.730390438082914,40,0.45376371504941915,0.2696095619170862,40.583710646030134
123.31275638375443,96,100,25,0.3943201990784726,0.3276777177859821,0.06664248129249051,40.06658870355208,40,0.32773149552639325,0.06658870355207824,79.68193339333307
123.57944271367502,97,100,25,0.3511895454108999,0.2012813519089037,0.14990819350199622,40.149854531815656,40,0.20133501359524075,0.1498545318156559,25.569562323163535
123.8467058014318,98,100,25,0.2210474514761784,0.0745197372828796,0.1465277141932988,40.14647416831059,40,0.07457328316559142,0.1464741683105899,-96.41641361738247
124.1145468943691,99,100,25,0.24948167598679988,-0.0526081147436789,0.30208979073047876,40.30203636040147,40,0.05255468441467315,0.3020363604014733,-474.70873199106387
124.3829672425283,100,100,25,0.47898641069256453,0.819896804609968,0.3409103939174035,40.65903629105794,41,0.8199501196346262,0.34096370894206274,58.416530374555244
124.65196809865472,101,100,25,0.6993369461664141,0.692033501549884,0.007303444616530097,41.00725024464737,41,0.6920867015190382,0.007250244647373449,98.9524080391286
124.9215507182025,102,100,25,0.6805518575686142,0.5638009797014453,0.11675087786716898,41.116697792705224,41,0.5638540648633921,0.1166977927052244,79.30354679033884
125.19171635934129,103,100,25,0.41983206599392564,0.4351982401024093,0.015366174108483677,40.98458085528902,41,0.43525121070490513,0.01541914471098238,96.45741486025724
125.46246628296171,104,100,25,0.12897675904216369,0.3062242811965601,0.1772475221543964,40.82269962155532,41,0.3062771374868376,0.17730037844467716,42.11112853557451
125.73380175268105,105,100,25,-0.0070089084354520055,0.1768780988273377,0.18388700726278973,40.81606025051245,41,0.17693084105209778,0.18393974948754988,-3.9613830996193062
126.00572403484972,106,100,25,-0.015911377007541843,0.0471586862308677,0.06307006323840954,40.936877308356195,41,0.04721131463626449,0.06312269164380524,-33.70246545797037
126.27823439855648,107,100,25,-0.06733030356964981,-0.0829349659701512,0.015604662400501387,41.015552147568854,41,0.08288245113850223,0.01555214756885448,81.23589812412065
126.5513341156352,108,100,25,-0.24654202171655185,-0.2134038697735203,0.033138151943031546,40.96680944655395,41,0.21335146827050266,0.03319055344604749,84.44325051282699
126.82502446066977,109,100,25,-0.4404377074098678,-0.3442490398036731,0.09618866760619471,40.90375904397485,41,0.3441967513847217,0.0962409560251487,72.03897025815431
127.09930671100102,110,100,25,-0.4571530983130875,-0.475471493318728,0.01831839500564053,41.01826621942672,41,0.4754193177398065,0.01826621942672091,96.15787185225025
127.37418214673224,111,100,25,-0.23656988016190564,-0.6070722502169401,0.3705023700550345,41.370450307072616,41,0.6070201872345251,0.37045030707261617,38.972324996254045
127.64965205073486,112,100,25,0.07377400755834865,0.2609476669567964,0.18717365939844774,41.81277438997267,42,0.26099961758568213,0.1872256100273333,28.26594469401089
127.92571770865516,113,100,25,0.24265305653323227,0.1285872330038709,0.11406582352936137,42.11401398501152,42,0.12863907152171805,0.1140139850115176,11.369085875072802
128.20238040891942,114,100,25,0.14657523526878163,-0.0041545799342736,0.15072981520305523,42.15067808855432,42,0.004102853285537833,0.1506780885543222,-3572.5195386695427
128.4796414427409,115,100,25,-0.14007450056151866,-0.1372788023833284,0.0027956981781902535,41.99715268680077,42,0.137227187362285,0.002847313199232815,97.92510999171338
129.03596368987516,116,100,25,-0.48068718609858935,-0.4046786112909505,0.07600857480763884,41.923940032704515,42,0.4046272188031068,0.07605996729548536,81.20245901388645
129.31502749960077,117,100,25,-0.31915376044327587,-0.5389562721958652,0.2198025117525893,42.21975123017129,42,0.5389049906145686,0.2197512301712905,59.22263961209829
129.5946948357205,118,100,25,-0.07052178791310204,0.3263795084824369,0.39690129639553895,42.603047532690375,43,0.32643067939652326,0.3969524673096245,-21.603909302727253
129.8749670034706,119,100,25,0.05915504649838887,0.1913276867825605,0.13217264028417164,42.86777629923013,43,0.19137874726825999,0.13222370076987033,30.909935059544864
130.15584531090948,120,100,25,-0.02239359963592311,0.05588721603586,0.0782808156717831,42.92166823403257,43,0.05593816633150084,0.07833176596742675,-40.032773872523684
130.4373310689251,121,100,25,-0.20390530546924834,-0.0799429531409266,0.12396235232832174,42.87598680732832,43,0.07989211279756603,0.12401319267168276,-55.2258268421472
130.71942559123983,122,100,25,-0.26590336793258296,-0.2161638728519707,0.04973949508061226,42.950209774291025,43,0.21611314222360534,0.049790225708974845,76.96103753955948
131.00213019441767,123,100,25,-0.08892035760247999,-0.3527765979296844,0.26385624032720445,43.263805619177035,43,0.3527259767795172,0.2638056191770346,25.20947235424772
131.5693749238609,124,100,25,0.4505783353961456,0.3728183028039345,0.07776003259221109,44.077709629690226,44,0.372868705705919,0.07770962969022577,79.15898317529623
131.85391769751516,125,100,25,0.4322352339186391,0.2350238052483533,0.1972114286702858,44.19716113453927,44,0.23507409937936785,0.19716113453927164,16.12809107434308
132.13907584682252,126,100,25,0.21092356630402379,0.0968332555785105,0.11409031072551329,44.11404012513072,44,0.09688344117330416,0.11404012513072104,-17.708582343526757
132.42485070264522,127,100,25,-0.0518463053814995,-0.0417544147817452,0.010091890599754301,43.98985803210745,44,0.04170433748895164,0.010141967892550952,75.6812636209896
132.71124359872374,128,100,25,-0.21599702200830617,-0.180740277178155,0.03525674483015118,43.96469328594534,44,0.18069030795364682,0.03530671405466279,80.46009525661988
132.99825587168257,129,100,25,-0.23581008439729095,-0.3201254057327825,0.08431532133549152,44.084265459946046,44,0.3200755443433394,0.08426545994604595,73.67325888051732
133.57414390920067,130,100,25,-0.011252831992511658,0.3999022282693703,0.4111550602618819,44.58879529332116,45,0.3999518746863231,0.4112047066788378,-2.8135465051489374
133.86302236148802,131,100,25,0.08002663995043052,0.2593128286358703,0.17928618868543977,44.82066427203603,45,0.2593623679143988,0.17933572796396646,30.85514702612706
134.15252556612438,132,100,25,0.09890552357510989,0.1183198384495141,0.019414314874404218,44.98053625275429,45,0.11836927082082127,0.019463747245708873,83.55675665589621
134.44265487425088,133,100,25,0.10807016696405601,-0.0230778304001114,0.1311479973641674,45.131098671669356,45,0.0230285047053016,0.1310986716693563,-469.28868524917675
135.02479722015465,134,100,25,0.4092377497747258,0.6929084293684655,0.2836706795937397,45.7162802073743,46,0.6929575424004284,0.28371979262570335,59.05668453468471
135.31681297484957,135,100,25,0.553490121337119,0.5502901676435475,0.0031999536935714,46.003150946648965,46,0.5503391746881547,0.0031509466489652027,99.42745368785519
135.60946026688225,136,100,25,0.486217574678781,0.4072628465550151,0.07895472812376592,46.07890582683779,46,0.40731174784099267,0.07890582683779002,80.62765749919065
136.19665492917414,137,100,25,0.033700716668889005,0.119976614330094,0.086275897661205,45.91367541188586,46,0.12002530478302731,0.08632458811413812,28.07800965788906
136.49120503993046,138,100,25,-0.0154902737083902,-0.0242845099280167,0.008794236219626501,46.0087456508421,46,0.02423592455048862,0.008745650842101327,63.91451531431258
136.78639216903213,139,100,25,-0.02096266435620558,-0.1689591198078643,0.1479964554516587,46.14794797492277,46,0.16891063927897676,0.14794797492277212,12.410505605619203
137.37868299592392,140,100,25,-0.4539815433989236,-0.4595532542629352,0.005571710864011592,46.00552343935409,46,0.45950498275301754,0.0055234393540928295,98.79795876836842
137.67578945799562,141,100,25,-0.5924677532686486,-0.6054750149690488,0.013007261700400119,46.012959094361776,46,0.6054268476304259,0.01295909436177567,97.85951111806553
137.9735384669887,142,100,25,-0.4266333196335185,-0.7518147335732377,0.32518141393971917,46.3251333505476,46,0.7517666701811194,0.3251333505476026,56.75076277732959
138.57096968724338,143,100,25,-0.05522033143857206,-0.0457525486435405,0.009467782795031555,46.99048436103335,47,0.045704692471922215,0.009515638966647089,79.18017067395688
138.87065468677756,144,100,25,-0.2667915890613575,-0.1933529044824874,0.07343868457887012,46.92651356252448,47,0.1933051515858324,0.0734864374755233,61.98423225006838
139.4719704579677,145,100,25,-0.4386817520790198,-0.4898221831425762,0.05114043106355637,47.05109288404871,47,0.4897746361277271,0.05109288404870682,89.56808289366327
139.77360403602552,146,100,25,-0.14699697829378752,0.3613066170781928,0.5083035953719803,47.491648960220985,48,0.36135406148522975,0.508351039779015,-40.67948695238165
140.0758899517189,147,100,25,0.08097416027948877,0.2120095207832827,0.13103536050379394,47.86891729747554,48,0.21205686280394787,0.1310827025244592,38.185116580900946
140.6824244422592,148,100,25,0.0027216079966738585,-0.0878669477423616,0.09058855573903546,48.09054141782872,48,0.08781980983204107,0.09054141782871739,-3.0990820885190904
140.98667584786455,149,100,25,0.1136458407837316,-0.2384486205858949,0.3520944613696265,48.352047425184224,48,0.23840158440049208,0.3520474251842245,-47.66991841497922
141.59715407961343,150,100,25,0.5947095775439099,0.4590953827014007,0.13561419484250914,49.13556736144888,49,0.4591422160950316,0.13556736144887793,70.47377551080629
141.90338375492095,151,100,25,0.445079579511363,0.3072187403218728,0.13786083918949021,49.137814106863615,49,0.3072654726477495,0.1378141068636154,55.14819622391934
142.51783137043438,152,100,25,-0.15741773030984826,0.0021623487386761,0.15958007904852436,48.84037339010729,49,0.0022088795828665297,0.1596266098927117,-7126.587231412563
142.8260521783297,153,100,25,-0.019417824822131953,-0.1510197370084343,0.13160191218630235,49.131555481756955,49,0.1509733065790897,0.13155548175695486,12.861760308576473
143.444494986894,154,100,25,0.5224213124677444,0.5413024475552257,0.01888113508748135,49.981072634663235,50,0.5413486778045069,0.01892736533676498,96.50366462267411
143.7547198738985,155,100,25,0.39619013696681366,0.386804363152844,0.009385773813969656,50.00933964333083,50,0.3868504936359827,0.009339643330832814,97.5857227832256
144.37718385261425,156,100,25,-0.07201362520729482,0.0764839313531828,0.1484975565604776,49.851456511843246,50,0.07652986294945663,0.14854348815675422,-94.09872490541144
145.00234312651833,157,100,25,-0.28030679921985496,-0.2356100996196302,0.044696699600224765,49.95525756683287,50,0.2355643660527278,0.04474243316713,81.00628124836375
145.31593714430144,158,100,25,-0.4321074682680847,-0.3923251945026123,0.03978227376547244,49.96017209136191,50,0.3922795596299977,0.03982790863808816,89.84705991929474
145.94516125941223,159,100,25,-0.15755994669521328,-0.7070975294489433,0.5495375827537301,50.549492144631174,50,0.7070520913263891,0.5494921446311736,22.284064869908264
146.26079429339285,160,100,25,0.09322702156772697,0.1348428266471626,0.04161580507943563,50.9583388548547,51,0.13488816671302573,0.04166114514529795,69.11430693996165
146.89410967966924,161,100,25,-0.10939040466324255,-0.1826294469311495,0.07323904226790694,51.073193897681065,51,0.1825843023443099,0.07319389768106532,59.91227244550339
147.5301673481849,162,100,25,0.05776613660591455,0.4980862181826986,0.44032008157678404,51.5596349684726,52,0.4981311681333125,0.44036503152739925,11.59657140555669
147.84922824696326,163,100,25,0.21472162593784952,0.3377614858961938,0.1230398599583443,51.87691528709425,52,0.337806338843599,0.12308471290575085,63.563527751698636
148.4894216190166,164,100,25,-0.07876228459624246,0.0157407804083411,0.09450306500458355,51.905452275426846,52,0.015785439976909288,0.09454772457315386,-498.9552696121039
149.13238705527675,165,100,25,-0.25371247608955033,-0.3081164314651992,0.05440395537564885,52.054359488352176,52,0.30807196444173,0.0543594883521763,82.35493825259842
149.45491304644247,166,100,25,-0.40816420899074257,-0.4707368086300093,0.0625725996392667,52.06252822857683,52,0.4706924375675712,0.06252822857683071,86.71569296928541
150.1020591011606,167,100,25,-0.36535756009216147,0.2026327040476898,0.5679902641398513,52.431965556098916,53,0.20267688380891968,0.5680344439010838,-180.26602404081612
150.75200732549365,168,100,25,0.33823493277036687,-0.1258590519745402,0.46409398474490704,53.46404999546011,53,0.12581506268973897,0.4640499954601083,-268.83500714414424
151.40476985295382,169,100,25,0.48941252329548296,0.5437779286554344,0.054365405359951435,53.94559079501046,54,0.5438217282850246,0.05440920498953972,89.9950292238005
151.73221028643886,170,100,25,0.4963844078582752,0.3778915577696837,0.1184928500885915,54.11844914497976,54,0.3779352628785091,0.11844914497976333,68.65887980983665
152.38921713391548,171,100,25,-0.018100443625474527,0.0447027903421563,0.06280323396763082,53.937153249353536,54,0.04474630702099347,0.0628467506464645,-40.45125694278839
153.04906884865406,172,100,25,0.1579426418625495,0.709617546378163,0.5516749045156135,54.448281766423136,55,0.7096608754394111,0.5517182335768638,22.256072911551126
153.71177774904942,173,100,25,0.2888138681838323,0.3726256492897014,0.08381178110586907,54.91614507664159,55,0.37266879154223886,0.08385492335840894,77.49880718173722
154.37735620683551,174,100,25,0.03898461265219438,0.0337168699161562,0.005267742736038174,55.00522478648678,55,0.03375982616541506,0.005224786486778044,84.52365702009885
154.71122540055865,175,100,25,0.1714782741597708,-0.1364595616805766,0.3079378358403474,55.30789497229178,55,0.13641669813200963,0.307894972291777,-125.70182133702492
155.38113150868017,176,100,25,-0.5243561386375276,-0.4782629598117612,0.04609317882576641,54.953864142427335,55,0.47822028106486414,0.04613585757266492,90.3525928532489
